lb_memory                       memory        0        00000000           ffffffffffffffff        1           1            loopback memory area
prbs_err_me1b_04                      memory        0        00000140           00000400                1           0           PRBS error detected
prbs_err_me1b_05                      memory        0        00000140           00000800                1           0           PRBS error detected
prbs_err_me1b_06                      memory        0        00000140           00001000                1           0           PRBS error detected
prbs_err_me1b_07                      memory        0        00000140           00002000                1           0           PRBS error detected
prbs_err_me1b_08                      memory        0        00000140           00004000                1           0           PRBS error detected
prbs_err_me1b_09                      memory        0        00000140           00008000                1           0           PRBS error detected
prbs_err_me2_02                       memory        0        00000140           00010000                1           0           PRBS error detected
prbs_err_me2_03                       memory        0        00000140           00020000                1           0           PRBS error detected
prbs_err_me2_04                       memory        0        00000140           00040000                1           0           PRBS error detected
prbs_err_me2_05                       memory        0        00000140           00080000                1           0           PRBS error detected
prbs_err_me2_06                       memory        0        00000140           00100000                1           0           PRBS error detected
prbs_err_me2_07                       memory        0        00000140           00200000                1           0           PRBS error detected
prbs_err_me2_08                       memory        0        00000140           00400000                1           0           PRBS error detected
prbs_err_me2_09                       memory        0        00000140           00800000                1           0           PRBS error detected
prbs_err_me3_02                       memory        0        00000140           01000000                1           0           PRBS error detected
prbs_err_me3_03                       memory        0        00000140           02000000                1           0           PRBS error detected
prbs_err_me3_04                       memory        0        00000140           04000000                1           0           PRBS error detected
prbs_err_me3_05                       memory        0        00000140           08000000                1           0           PRBS error detected
prbs_err_me3_06                       memory        0        00000140           10000000                1           0           PRBS error detected
prbs_err_me3_07                       memory        0        00000140           20000000                1           0           PRBS error detected
prbs_err_me3_08                       memory        0        00000140           40000000                1           0           PRBS error detected
prbs_err_me3_09                       memory        0        00000140           80000000                1           0           PRBS error detected
prbs_err_me4_02                       memory        0        00000144           00000001                1           0           PRBS error detected
prbs_err_me4_03                       memory        0        00000144           00000002                1           0           PRBS error detected
prbs_err_me4_04                       memory        0        00000144           00000004                1           0           PRBS error detected
prbs_err_me4_05                       memory        0        00000144           00000008                1           0           PRBS error detected
prbs_err_me4_06                       memory        0        00000144           00000010                1           0           PRBS error detected
prbs_err_me4_07                       memory        0        00000144           00000020                1           0           PRBS error detected
prbs_err_me4_08                       memory        0        00000144           00000040                1           0           PRBS error detected
prbs_err_me4_09                       memory        0        00000144           00000080                1           0           PRBS error detected
prbs_err_me1n_03                      memory        0        00000144           00000100                1           0           PRBS error detected
prbs_err_me1n_06                      memory        0        00000144           00000200                1           0           PRBS error detected
prbs_err_me1n_09                      memory        0        00000144           00000400                1           0           PRBS error detected
prbs_err_me2n_03                      memory        0        00000144           00000800                1           0           PRBS error detected
prbs_err_me2n_09                      memory        0        00000144           00001000                1           0           PRBS error detected
prbs_err_me3n_03                      memory        0        00000144           00002000                1           0           PRBS error detected
prbs_err_me3n_09                      memory        0        00000144           00004000                1           0           PRBS error detected
prbs_err_me4n_03                      memory        0        00000144           00008000                1           0           PRBS error detected
prbs_err_me4n_09                      memory        0        00000144           00010000                1           0           PRBS error detected
th_window                             memory        0        00000190           0000007f                1           1           Theta window for track building
delay_two_mu                          memory        0        00000190           00000f00                1           1           stub delay for two-muon trigger
single_en                             memory        0        00000190           00001000                1           1           enable single stub trigger
two_mu_en                             memory        0        00000190           00002000                1           1           enable two-muon trigger
low_th_promote                        memory        0        00000190           00004000                1           1           enable low theta mode 7 promotion to mode 12
rate_lct_me1a_01                      memory        0        00000198           03ffffff                1           0           LCT rate counter
rate_lct_me1a_02                      memory        0        0000019C           03ffffff                1           0           LCT rate counter
rate_lct_me1a_03                      memory        0        000001A0           03ffffff                1           0           LCT rate counter
rate_lct_me1a_04                      memory        0        000001A4           03ffffff                1           0           LCT rate counter
rate_lct_me1a_05                      memory        0        000001A8           03ffffff                1           0           LCT rate counter
rate_lct_me1a_06                      memory        0        000001AC           03ffffff                1           0           LCT rate counter
rate_lct_me1a_07                      memory        0        000001B0           03ffffff                1           0           LCT rate counter
rate_lct_me1a_08                      memory        0        000001B4           03ffffff                1           0           LCT rate counter
rate_lct_me1a_09                      memory        0        000001B8           03ffffff                1           0           LCT rate counter
rate_track_0_1                        memory        0        000001BC           03ffffff                1           0           Track rate counter
rate_lct_me1b_01                      memory        0        000001C0           03ffffff                1           0           LCT rate counter
rate_lct_me1b_02                      memory        0        000001C4           03ffffff                1           0           LCT rate counter
rate_lct_me1b_03                      memory        0        000001C8           03ffffff                1           0           LCT rate counter
rate_lct_me1b_04                      memory        0        000001CC           03ffffff                1           0           LCT rate counter
rate_lct_me1b_05                      memory        0        000001D0           03ffffff                1           0           LCT rate counter
rate_lct_me1b_06                      memory        0        000001D4           03ffffff                1           0           LCT rate counter
rate_lct_me1b_07                      memory        0        000001D8           03ffffff                1           0           LCT rate counter
rate_lct_me1b_08                      memory        0        000001DC           03ffffff                1           0           LCT rate counter
rate_lct_me1b_09                      memory        0        000001E0           03ffffff                1           0           LCT rate counter
rate_track_1_1                        memory        0        000001E4           03ffffff                1           0           Track rate counter
rate_lct_me2_01                       memory        0        000001E8           03ffffff                1           0           LCT rate counter
rate_lct_me2_02                       memory        0        000001EC           03ffffff                1           0           LCT rate counter
rate_lct_me2_03                       memory        0        000001F0           03ffffff                1           0           LCT rate counter
rate_lct_me2_04                       memory        0        000001F4           03ffffff                1           0           LCT rate counter
rate_lct_me2_05                       memory        0        000001F8           03ffffff                1           0           LCT rate counter
rate_lct_me2_06                       memory        0        000001FC           03ffffff                1           0           LCT rate counter
rate_lct_me2_07                       memory        0        00000200           03ffffff                1           0           LCT rate counter
rate_lct_me2_08                       memory        0        00000204           03ffffff                1           0           LCT rate counter
rate_lct_me2_09                       memory        0        00000208           03ffffff                1           0           LCT rate counter
rate_track_2_1                        memory        0        0000020C           03ffffff                1           0           Track rate counter
rate_lct_me3_01                       memory        0        00000210           03ffffff                1           0           LCT rate counter
rate_lct_me3_02                       memory        0        00000214           03ffffff                1           0           LCT rate counter
rate_lct_me3_03                       memory        0        00000218           03ffffff                1           0           LCT rate counter
rate_lct_me3_04                       memory        0        0000021C           03ffffff                1           0           LCT rate counter
rate_lct_me3_05                       memory        0        00000220           03ffffff                1           0           LCT rate counter
rate_lct_me3_06                       memory        0        00000224           03ffffff                1           0           LCT rate counter
rate_lct_me3_07                       memory        0        00000228           03ffffff                1           0           LCT rate counter
rate_lct_me3_08                       memory        0        0000022C           03ffffff                1           0           LCT rate counter
rate_lct_me3_09                       memory        0        00000230           03ffffff                1           0           LCT rate counter
rate_track_0_2                        memory        0        00000234           03ffffff                1           0           Track rate counter
rate_lct_me4_01                       memory        0        00000238           03ffffff                1           0           LCT rate counter
rate_lct_me4_02                       memory        0        0000023C           03ffffff                1           0           LCT rate counter
rate_lct_me4_03                       memory        0        00000240           03ffffff                1           0           LCT rate counter
rate_lct_me4_04                       memory        0        00000244           03ffffff                1           0           LCT rate counter
rate_lct_me4_05                       memory        0        00000248           03ffffff                1           0           LCT rate counter
rate_lct_me4_06                       memory        0        0000024C           03ffffff                1           0           LCT rate counter
rate_lct_me4_07                       memory        0        00000250           03ffffff                1           0           LCT rate counter
rate_lct_me4_08                       memory        0        00000254           03ffffff                1           0           LCT rate counter
rate_lct_me4_09                       memory        0        00000258           03ffffff                1           0           LCT rate counter
rate_track_1_2                        memory        0        0000025C           03ffffff                1           0           Track rate counter
rate_lct_me1n_03                      memory        0        00000260           03ffffff                1           0           LCT rate counter
rate_lct_me1n_06                      memory        0        00000264           03ffffff                1           0           LCT rate counter
rate_lct_me1n_09                      memory        0        00000268           03ffffff                1           0           LCT rate counter
rate_lct_me2n_03                      memory        0        0000026C           03ffffff                1           0           LCT rate counter
rate_lct_me2n_09                      memory        0        00000270           03ffffff                1           0           LCT rate counter
rate_lct_me3n_03                      memory        0        00000274           03ffffff                1           0           LCT rate counter
rate_lct_me3n_09                      memory        0        00000278           03ffffff                1           0           LCT rate counter
rate_lct_me4n_03                      memory        0        0000027C           03ffffff                1           0           LCT rate counter
rate_lct_me4n_09                      memory        0        00000280           03ffffff                1           0           LCT rate counter
rate_track_2_2                        memory        0        00000284           03ffffff                1           0           Track rate counter
daq_l1a_del                           memory        0        00000178           000000ff                1           1           DAQ L1A delay
daq_valor_delay                       memory        0        00000178           0000ff00                1           1           DAQ Valid OR delay
daq_brd_id                            memory        0        00000178           ffff0000                1           1           DAQ board ID
daq_bxn_offset                        memory        0        0000017C           00000fff                1           1           DAQ BXN offset
daq_l1a_window                        memory        0        0000017C           00007000                1           1           DAQ L1A window
daq_valor_window                      memory        0        0000017C           00031000                1           1           DAQ Valid OR window
daq_stress_en                         memory        0        0000017C           00040000                1           1           DAQ stress test enable
daq_amc13_easy_en                     memory        0        0000017C           00080000                1           1           DAQ enable AMC13 easy mode
daq_report_wo_track                   memory        0        0000017C           00100000                1           1           DAQ report data without valid tracks
daq_rpc_late_by                       memory        0        0000017C           00e00000                1           1           DAQ RPC hits late by
amc13_not_ready_cnt                   memory        0        00000180           0000ffff                1           0           AMC13 not-ready counter
amc13_fifo_full_cnt                   memory        0        00000180           ffff0000                1           0           AMC13 FIFO-almost-full counter
daq_amc13_timeout_cnt                 memory        0        00000184           000000ff                1           0           DAQ AMC13 timeout counter
daq_oos_cnt                           memory        0        00000188           0000ffff                1           0           DAQ OOS counter
daq_bsy_cnt                           memory        0        00000188           ffff0000                1           0           DAQ BSY counter
daq_wof_cnt                           memory        0        0000018C           0000ffff                1           0           DAQ WOF counter
daq_tts_state                         memory        0        0000018C           000f0000                1           0           DAQ TTS state
amc13_ready_state                     memory        0        0000018C           00100000                1           0           DAQ AMC13 ready state
amc13_easy_triggered                  memory        0        0000018C           00200000                1           0           DAQ AMC13 easy mode triggered
